"Início dos relatórios","Encerramento dos relatórios","Nome do conjunto de anúncios","Veiculação do conjunto de anúncios","Configuração de atribuição",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor gasto (BRL)",Término,Início,Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link",shop_clicks,"CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Visualizações da página de destino","Custo por visualização da página de destino (BRL)","ROAS de doações","ROAS de compras","Valor de conversão das compras com assistência das lojas","Valor de conversão das compras diretas no site","Resultados (iniciais)","Indicador de resultados (inicial)"
2026-08-09,2026-08-13,"00 - LOREAL PROFISSIONAL - TRESEMMÉ",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CABELOS NATURAIS - PRODUTOS PARA CABELOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - DOVE - WELLA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - NIVEA - LONG HAIR",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - TINTURA DE CABELOS - SALÃO DE BELEZA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CUIDADOS PARA CABELOS - PENTEADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CONDICIONADOR - XAMPU",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CABELOS NATURAIS - PRODUTOS PARA CABELOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - PANTENE - SEDA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - TRESEMMÉ - GARNIE",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-09-30,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - LOREAL PROFISSIONAL - TRESEMMÉ - 006 - 005",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,40,Diário,0,Contínuo,2022-10-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - LOREAL PROFISSIONAL - TRESEMMÉ -  007 - 009",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - LOREAL PROFISSIONAL - TRESEMMÉ - 010 - 011",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - LOREAL PROFISSIONAL - TRESEMMÉ - 012",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-03,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - DOVE - WELLA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-10-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CABELOS NATURAIS - PRODUTOS PARA CABELOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-10-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CABELOS NATURAIS - PRODUTOS PARA CABELOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-10-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CUIDADOS PARA CABELOS - PENTEADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-10-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - LOREAL PROFISSIONAL - TRESEMMÉ",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-10-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - PANTENE - SEDA",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-10-04,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - ABERTO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-10-06,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - CABELOS NATURAIS  - PRODUTOS PARA CABELOS - 013 - 014",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,2022-10-07,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"06 - CABELOS NATURAIS  - PRODUTOS PARA CABELOS - 013 - 014  - ESCALA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,2022-10-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"07 - CABELOS NATURAIS  - PRODUTOS PARA CABELOS - 013 - 014  - ESCALA  02",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,45,Diário,0,Contínuo,2022-10-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - CABELOS NATURAIS  - PRODUTOS PARA CABELOS - 013 - 014  - ESCALA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CABELOS NATURAIS  - PRODUTOS PARA CABELOS - 013 - 014 - ESCALA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - CABELOS NATURAIS  - PRODUTOS PARA CABELOS - 013 - 014  - ESCALA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - CABELOS NATURAIS  - PRODUTOS PARA CABELOS - 013 - 014  - ESCALA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - CABELOS NATURAIS  - PRODUTOS PARA CABELOS - 013 - 014  - ESCALA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-10,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 60D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 365D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - VIU PAGINA DE OBRIGADO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-13,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CABELOS NATURAIS  - PRODUTOS PARA CABELOS - 013 - 014  - TODOS OS IDIOMAS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - LONG HAIR - TINTURA PARA CABELOS 013 - 014 - IDIOMA EM PORTUGUÊS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - SALÃO DE BELEZA  - CUIDADOS PARA CABELOS - 013 - 014 - IDIOMA PORTUGUÊS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - SALÃO DE BELEZA  - CUIDADOS PARA CABELOS - 013 - 014 TODOS OS IDIOMAS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-14,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 60D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-10-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-10-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 365D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,35,Diário,0,Contínuo,2022-10-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 60D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 365D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - VIU PAGINA DE OBRIGADO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-17,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 365D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 60D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2022-10-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 365D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2022-10-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2022-10-18,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 365D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 60D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2022-10-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 365D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,10,Diário,0,Contínuo,2022-10-19,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"06 - ENVOLVIMENTO 365D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 365D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 365D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 60D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-20,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"06 - ENVOLVIMENTO 365D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - ENVOLVIMENTO 365D + CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,30,Diário,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - INTERESSES",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - LOREAL - TRESSEME",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - WELLA - SHAMPOO",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-10-21,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 365D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - ENVOLVIMENTO 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO 365D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"07 - INTERESSE",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-22,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CADASTRADOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"03 - ENVOLVIMENTO - 90D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"04 - ENVOLVIMENTO - 180D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - ENVOLVIMENTO - 30D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"02 - ENVOLVIMENTO - 60D",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"05 - ENVOLVIMENTO - 365D + VIU PAGINA DE CAPTURA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,"Usando orçamento da campanha",0,0,Contínuo,2022-10-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - NIVEA - LONG HAIR",inactive,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CABELOS NATURAIS - PRODUTOS PARA CABELOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,16,Diário,0,Contínuo,2022-10-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - DOVE - WELLA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,15,Diário,0,Contínuo,2022-10-24,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - DOVE - WELLA",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-11-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"01 - NIVEA - LONG HAIR",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-11-09,0,0,,,,,0,0,0,,,,,0,0,,
2026-08-09,2026-08-13,"00 - CABELOS NATURAIS - PRODUTOS PARA CABELOS",not_delivering,"Clique de 7 dias ou visualização de 1 dia",,,0,0,,20,Diário,0,Contínuo,2022-11-09,0,0,,,,,0,0,0,,,,,0,0,,
